smiles,QED,SA,P_pred,R_novel,s_act,s_qed,s_sa,s_novel,Reward
O=CN=CC=C(N=COC1CCCC(=O)NCC1)N1CC2CCC(C1)N2,0.4102321230187024,5.729016764821947,0.2758016249833628,0.8252427184466019,0.0,1.0,0.5677458087945133,0.7815533980582523,0.3526268316618153
CC(=O)NC1CCC(OC=NC(=CC2=NC(C=C3C=CC=CCN=CC=C3O)=C(F)C2=N)N2CC3CCC(C2)N3)C1,0.2784389794968339,6.636406226784456,0.3163349830887367,0.8015873015873016,0.0,0.39219489748416936,0.34089844330388597,0.7519841269841271,0.18421787450681743
CC(=O)NC1CCC=C(OC=NC(=Cc2ncc(F)c(-c3cc(O)cc4ccccc34)n2)N2CC3CCC(C2)N3)C1,0.2903877720371461,6.7849121495425,0.5690373236677682,0.5943396226415094,0.13807464733553632,0.4519388601857305,0.3037719626143749,0.4929245283018867,0.2517294470096604
CC1(c2ccc3cc2C=NC=c2c(N4CC5CCC(C4)N5)nc(OCC45CCCN4CCC5)nc2=C3F)CC1,0.6441456615438815,6.801615156303983,0.7001455930254684,0.4431818181818182,0.40029118605093683,1.0,0.29959621092400424,0.3039772727272727,0.49527825814917975
NC1(C=CC=CC2CCC2)C=c2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc2=C1F,0.547186949937398,6.68575751257383,0.6283113310574147,0.5333333333333333,0.2566226621148293,1.0,0.32856062185654245,0.41666666666666663,0.42768792186779797
CC1(c2ccccc2-c2ncc3c(N4CC5CCC(C4)N5)nc(OCC45CCCN4CCC5)nc3c2F)CC1,0.4916468195412181,6.849729622985526,0.6337539126602717,0.0,0.2675078253205434,1.0,0.28756759425361844,0.0,0.4046428227770226
CC1(c2ccccc2-c2ncc3c(c2F)N=C3N2CC3CCCC2N3NCOCC23CCCN2CCC3)CC1,0.4046364957409837,6.837467750796015,0.1968002480465425,0.5416666666666667,0.0,1.0,0.2906330623009963,0.42708333333333337,0.279480779126866
CCC(C)c1ccccc1C=NC=CC(=NC1=NCN(CF)C2CCC3(CCCN23)CO1)N1CC2CCC(C1)N2,0.3217418220890933,6.529004712753182,0.2557114717728934,0.6956521739130435,0.0,0.6087091104454664,0.36774882181170443,0.6195652173913043,0.22626984732099942
FC1=c2nc(OC3CCSCC3)nc(N3CC4CCC(C3)N4)c2=CN=Cc2cc(cc3ccccc23)O1,0.5724938421271282,6.685075518843278,0.4950853291725419,0.5113636363636364,0.0,1.0,0.3287311202891805,0.3892045454545454,0.2852064513305634
NC1CCCCCN1c1nc(OC2CCSCC2)nc2c(F)c(-c3cc(O)cc4ccccc34)ncc12,0.3581160389419541,6.626539977987577,0.5862352183295443,0.3116883116883117,0.17247043665908857,0.7905801947097704,0.34336500550310567,0.13961038961038957,0.32862829968559343
Fc1c(C2OC=C3C=CC=CC32)ncc2c(N3CC4CCC(C3)N4)nc(OC3CCSCC3)nc12,0.6834401432123773,6.666034918503782,0.5721764240319869,0.4705882352941176,0.14435284806397375,1.0,0.33349127037405446,0.33823529411764697,0.36300408521587885
CCSCCOC1=NC(=CF)C(N=CC2=c3ccccc3=COC=C2)=CC(N2CC3CCC(C2)N3)=N1,0.4737981700117467,6.364823972335363,0.2574430451465248,0.7657657657657657,0.0,1.0,0.4087940069161593,0.7072072072072072,0.3171191617435922
OC=CC(=CC=CC=CCF)c1ncc2c(N3CC4CCC(C3)N4)nc(OC3CCSCC3)nc2c1F,0.3700254985646925,6.546725058940569,0.6649789268053479,0.4886363636363636,0.32995785361069574,0.8501274928234626,0.3633187352648577,0.3607954545454545,0.44220583783081946
CC(C)C1=CCNC=C1c1ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc2c1F,0.5992272121132127,6.732530593915976,0.7587522459296949,0.2784810126582279,0.5175044918593898,1.0,0.3168673515210061,0.09810126582278485,0.552906004118005
CC(C)c1ccncc1C=NC=CC(=NC(=NC=CF)OCC1C2CCCON1CC2)N1CC2CCC(C1)N2,0.4144923551345616,6.483347181646573,0.4780394289372989,0.6929824561403508,0.0,1.0,0.37916320458835684,0.6162280701754385,0.30664404442644333
CC1=CC=NC=C(c2ncc3c(N4CC5CCC(C4)N5)nc(OCC45CCCN4CCC5)nc3c2F)C1,0.6636145639588416,6.703197675356558,0.734811317111579,0.3164556962025316,0.469622634223158,1.0,0.3242005811608606,0.1455696202531645,0.5304110460675673
CC(C)c1cc2ncc1-c1nccc(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc-2c1F,0.5383205847594311,6.888729773231924,0.6543696597261208,0.3953488372093023,0.30873931945224165,1.0,0.2778175566920189,0.24418604651162787,0.43757943936271804
CC1C=CC=NC=C(c2ncc3c(N4CC5CCC(C4)N5)nc(OCC45CCCN4CCC5)nc3c2F)C1,0.6392965876648906,6.70592320595891,0.6871438214168646,0.3333333333333333,0.3742876428337292,1.0,0.32351919851027255,0.16666666666666663,0.4788953765939389
OC1=CC(c2ncc3c(N4CC5CCC(C4)N5)nc(OC4CCC(F)(F)CC4)nc3c2F)=CC=CC=CCS1,0.4953609115332519,6.650861918519168,0.6426548027952175,0.4096385542168674,0.28530960559043494,1.0,0.33728452037020795,0.2620481927710842,0.437479596787335
C=c1ccccc1=C(C=CO)c1ncc2c(N3CC4CCC(C3)N4)nc(OC3CCC(F)(F)CC3)nc2c1F,0.4800953654014229,6.658939300311841,0.4942075206087103,0.4285714285714286,0.0,1.0,0.33526517492203967,0.2857142857142857,0.28133874927012226
CCC(F)(F)CCOOc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,0.175328665109979,6.8368903759119295,0.8094180798820666,0.2467532467532467,0.6188361597641332,0.0,0.2907774060220176,0.05844155844155836,0.4014374469967547
C=CSN=C(N=C(C=CN=CC(F)C=CO)N1CC2CCC(C1)N2)OC1CCC(F)(F)CC1,0.2392064254993841,6.056608827518805,0.3969796624868822,0.7623762376237624,0.0,0.1960321274969204,0.4858477931202987,0.702970297029703,0.17152449897492897
Fc1c(C2C=CC=CC=COC=C2)ncc2c(N3CC4CCC(C3)N4)nc(OC3CCC(F)(F)CC3)nc12,0.579776499232421,6.561859634688251,0.5219852572545496,0.4698795180722891,0.04397051450909917,1.0,0.35953509132793715,0.33734939759036137,0.31295827112511004
CC(C)c1ncccc1C=NC1=CC(N2CC3CCC(C2)N3)=NC(OC23CCCN2CCC3)=NC1=CF,0.6230896919366392,6.474006346550586,0.1924213952111718,0.6060606060606061,0.0,1.0,0.3814984133623536,0.5075757575757576,0.3016784705512586
CC1C=c2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc2=C(F)C(=N)c2cccnc2CC1,0.6260306528119176,6.71205898734789,0.6332285197524191,0.4615384615384615,0.26645703950483823,1.0,0.3219852531630274,0.32692307692307687,0.42729457620642036
CC(C)c1ncccc1-c1ncc2c(N3CC4CNC(C3)N4)nc(OCC34CCCN3CCC4)nc2c1F,0.5108981233246592,6.839502999727507,0.358642299247537,0.1688311688311687,0.0,1.0,0.29012425006812315,0.0,0.25802485001362463
CC(C)c1ncccc1C=NC1=CC(N2CC3CCC(C2)N3)=NC(OC23CCCN2CCC3=N)C1=CF,0.595057405476732,6.533958323016288,0.2791161718346409,0.6285714285714286,0.0,1.0,0.3665104192459281,0.5357142857142857,0.30008779813489994
CC(C)c1ncccc1-c1ncc2c3nc(nc2c1F)OCC1CCCN1CCCC12CCC(CN3C1)N2,0.5392948211224503,6.647265339743263,0.0697150253611482,0.4838709677419355,0.0,1.0,0.3381836650641843,0.3548387096774193,0.28537866849670784
FC=C1N=C(OCCC(F)F)N=C(N2CC3CCC(C2)N3)C=C1N=CC1=c2ccccc2=COC=C1,0.6356554075010715,6.387170056547033,0.2696323199899898,0.7614678899082569,0.0,1.0,0.40320748586324173,0.701834862385321,0.3157332402919144
CC1CCC(CNc2nc(OCCC(F)(F)F)nc3c(F)c(-c4cc(O)cc5ccccc45)ncc23)N1,0.2771513240205771,6.650204202218312,0.5030636072981489,0.3658536585365853,0.006127214596297836,0.3857566201028853,0.33744894944542203,0.20731707317073161,0.1583769355961619
FCC(F)Oc1ncc(F)c2cocc3ccccc3c-2cnccc(N2CC3CCC(C2)N3)n1,0.5768028267558433,6.463674603577923,0.3841203567428083,0.631578947368421,0.0,1.0,0.3840813491055193,0.5394736842105262,0.30378995403163017
Oc1cc(-c2ncc3c(N4CC5CCC(C4)N5)nc(OCCC(F)(F)F)cc3c2F)c2ccccc2c1,0.3411412141840156,6.657172184254569,0.7092256457734019,0.2222222222222222,0.4184512915468037,0.705706070920078,0.33570695393635774,0.02777777777777775,0.4398197042109181
CCC(CC[S+][O-])OC=NC(=CC=NC(=C(N)F)c1cc(O)cc2ccccc12)N1CC2CCC(C1)N2,0.1337031252234333,6.550663029933411,0.6422571537074593,0.6764705882352942,0.28451430741491857,0.0,0.36233424251664714,0.5955882352941176,0.25872912934624054
CCC(CC[S+][O-])OC=NC(=CC=NC#Cc1cc(O)cc2ccccc12)N1CC2CCC(C1)N2,0.182995260633359,6.286205519845121,0.664679671936468,0.696078431372549,0.3293593438729361,0.0,0.42844862003871964,0.6200980392156862,0.2978422650986431
CCC1(CC[S+][O-])N=C2C(F)=C(C=CC3=C=C=CC=CO3)N=CC=C(N=CO1)N1CC3CCC(N3)C21,0.3358651474672778,6.4343160327871045,0.2936791601076197,0.832,0.0,0.6793257373363889,0.39142099180322387,0.7899999999999998,0.25364934582792253
[O-][S+]1CCC(Oc2nc(N3CC4C[S+]C(C3)N4)c3cnc(-c4cc(O)cc5ccccc45)c(F)c3n2)CC1,0.3700413220115495,6.907051502922905,0.7592046759363755,0.1710526315789473,0.5184093518727511,0.8502066100577473,0.2732371242692737,0.0,0.5098138903954174
C=CC=C1COC2C=C1C(c1ncc3c(N4CC5CCC(C4)N5)nc(OC4CC[S+]([O-])CC4)nc3c1F)=C2,0.5835498425801604,6.806038723236083,0.6769933742042783,0.4367816091954023,0.3539867484085566,1.0,0.29849031919097935,0.2959770114942529,0.46918962603761466
CC1CC(F)=CN=CCCN2CC(C=CN=Cc3ccccc31)N1CCC23CC13,0.659193010137546,5.611162149801428,0.255995255941806,0.8148148148148149,0.0,1.0,0.5972094625496429,0.7685185185185186,0.3578678184358545
CC(C)c1cccc2c1C=NC(N1CC3CCC(C1)N3)NC(OCC13CCCN1CCC3)=NC=C2F,0.6664176749409367,6.370835086016233,0.6769653839611794,0.5056179775280899,0.3539307679223589,1.0,0.4072912284959418,0.38202247191011235,0.4952212916519914
CCCNCCCOC1=NC=C(F)c2cccc(C(C)C)c2C=NC=CC(N2CC3CCC(C2)N3)=N1,0.5427152711398495,6.107891419011923,0.5951938610724086,0.6857142857142857,0.19038772214481714,1.0,0.47302714524701917,0.6071428571428571,0.4296758190861961
CC(C)c1ccccc1C=NC1C(=CF)N=C(OCC23CCCN2CCC3)N=C1N1CC2CCC(C1)N2,0.6065301704916606,6.415141804008719,0.5576942498253483,0.5376344086021505,0.11538849965069664,1.0,0.39621454899782016,0.4220430107526881,0.36380873514508166
CC(C)c1ccccc1C=NC=CC(=NC(=NC=CF)OCC1C2CCCCN1CC2)N1CC2CCC(C1)N2,0.382683608572458,6.309249759676906,0.4618905664593257,0.7155963302752293,0.0,0.9134180428622898,0.42268756008077357,0.6444954128440367,0.29944589123081455
C=NC(=NN1C2CCC1CN(N1C=CC=C(Cl)C1=CF)C2)OCC12CCCN1CCC2,0.4868065812118545,6.114790998517551,0.2566128855993145,0.7346938775510203,0.0,1.0,0.47130225037061235,0.6683673469387754,0.32767881742106125
CC1CC=C(Nc2cc(=NC(=CF)c3ccccc3Cl)cnc(OCC34CCCN3CCC4)n2)N1,0.581345017712282,6.447514753036027,0.349649894253209,0.6601941747572815,0.0,1.0,0.3881213117409932,0.5752427184466018,0.3063863982705287
C=CCN1CCCC1COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3ccccc3Cl)c(F)c2n1,0.4727040469189354,6.625923700249228,0.4690377954995423,0.3292682926829268,0.0,1.0,0.34351907493769307,0.16158536585365846,0.27678308328022155
Fc1ccccc1N=Cc1cnc(OCC23CCCN2CCC3)nc1N1CC2CCC(C1)N2,0.6815245965580571,6.480608234319729,0.3471003599329922,0.4102564102564102,0.0,1.0,0.3798479414200677,0.2628205128205127,0.28911061392503923
FC1=C(c2ccccc2Cl)N=CC2=C(N3CC4CCC(C3)N4)N=C(OCC34CCCN3CCC4)OC12,0.658947018186741,6.620743591883393,0.622120371851403,0.4883720930232558,0.24424074370280602,1.0,0.34481410202915175,0.3604651162790697,0.42131848525632715
Cc1nccn1CCOC=NC(=C1C=NC(c2cc(O)cc3ccccc23)=C(F)O1)N1CC2CCC(C1)N2,0.2789694123339803,6.743491433928334,0.6002884976165841,0.4897959183673469,0.2005769952331682,0.3948470616699015,0.31412714151791654,0.36224489795918363,0.27022443291376536
Cc1nccn1CCOc1nc(N2CCCCC(N)C2)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,0.3295111140779818,6.803440204373972,0.5834450227835186,0.2222222222222222,0.16689004556703724,0.6475555703899089,0.29913994890650697,0.02777777777777775,0.28251751781004253
CC1CCC2CC3=CN=C(C3)N=C3C(F)=C(c4cc(O)cc5ccccc45)N=CC3N12,0.7122522349241998,6.1557761089835,0.4441312755161896,0.6989247311827957,0.0,1.0,0.461055972754125,0.6236559139784946,0.32339399024974974
Cc1nccn1CCOc1nc(OCC2CCC(C)N2)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,0.2960395049305711,6.8448967411780615,0.5300058056213883,0.3023255813953488,0.06001161124277665,0.4801975246528553,0.28877581470548463,0.127906976744186,0.19319640289240445
Cc1nccn1CCOC=NC(=CC=NC(C=CC(O)=CC=CC1=CC=C=CO1)=C(F)C=N)N1CC2CCC(C1)N2,0.0814521795742154,6.665584673492184,0.344884097372215,0.7295081967213115,0.0,0.0,0.33360383162695406,0.6618852459016394,0.09981502862047278
COc1c(Cl)cccc1C=NC1=CC(N2CC3CCC(C2)N3)=NC(OC23CCCN2CCC3)=NC1=CF,0.5931360515114232,6.537904696584893,0.4949871596749206,0.6310679611650485,0.0,1.0,0.36552382585377674,0.5388349514563106,0.3000465127435709
COc1c(Cl)cccc1C=Nc1cc(N2CC3CCC(C2)N3)nc(OCC23CCCN2CCC3)n1,0.5835607076456097,6.603684213610305,0.6674940730520246,0.449438202247191,0.33498814610404914,1.0,0.3490789465974238,0.3117977528089887,0.4696491573171613
COc1c(Cl)cccc1C1=NC=CC2CN3CCC(=NC=CF)C34CCCN2C4C1,0.7229993804535058,5.977068565269184,0.3383579212233616,0.6981132075471699,0.0,1.0,0.5057328586827039,0.6226415094339623,0.3322786472082389
COc1c(Cl)cccc1C=NC1=CC(N2CC3CCC(C2)N3)=NCOCC2CCCN2CCCC1=CF,0.5811104239132385,6.211463181450302,0.4706945206020988,0.6851851851851851,0.0,1.0,0.4471342046374245,0.6064814814814814,0.319750915001559
COC=C(CCl)C1C(=CF)N=C(OCC23CCCN2CCC3)N=C1N1CC2CCC(C1)N2,0.4992437854051176,6.1916413420525895,0.5515293199709733,0.6344086021505376,0.10305863994194664,1.0,0.4520896644868526,0.543010752688172,0.3742507224998498
CCc1c(Cl)cccc1-c1ncc2c(N3CC4C=NC(C3)N4)nc(OCC34CCCN3CCC4)nc2c1F,0.5054863677460122,6.8292856816382175,0.6897886028236743,0.2098765432098766,0.37957720564734854,1.0,0.29267857959044563,0.01234567901234572,0.46792046297474815
CCc1c(Cl)cccc1-c1ncc2c(N=CC3CCC(C)N3)nc(OCC34CCCN3CCC4)nc2c1F,0.3790353718483265,6.644274019454517,0.4384048182962312,0.3295454545454546,0.0,0.8951768592416323,0.33893149513637066,0.1619318181818182,0.2549182617846915
CCc1c(Cl)cccc1C=NC1=CC(N2CC3CCC(C2)N3)=NC(OC2CCCC(C)CC2)=NC1=CF,0.3755044289490167,6.184904965667963,0.5993940940071978,0.6851851851851851,0.19878818801439557,0.8775221447450834,0.4537737585830093,0.6064814814814814,0.4059167581476102
CCc1c(Cl)cccc1-c1ncc2c(c1F)N=C2N1CCCCC(NNCOCC23CCCN2CCC3)C1,0.2775393347067169,6.626078816656235,0.4044922696155441,0.4895833333333333,0.0,0.38769667353358434,0.3434802958359413,0.36197916666666663,0.16433435220723847
CCc1c(Cl)cccc1C=NC=c1c(N2CC3CCC(C2)N3)nc(OCC23CCCN2CCC3)nc1=CNF,0.384351710845573,6.711159048785233,0.7521060118026575,0.4301075268817204,0.5042120236053149,0.921758554227865,0.32221023780369173,0.28763440860215045,0.5404920918193421
COC(C)C=CC=Cc1ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc2c1F,0.5411765368072946,6.622970160590417,0.7510629542579134,0.3734939759036144,0.5021259085158267,1.0,0.34425745985239575,0.21686746987951797,0.5558641151481598
COc1c(C)cccc1-c1ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc2c1F,0.5230561557743937,6.764309531220514,0.7271614544805898,0.0,0.45432290896117955,1.0,0.3089226171948716,0.0,0.5116621233676231
COc1c(C)c2ccc1cncc1c(nc(OCC34CCCN3CCC4)ncc2F)N2CC2N1,0.6861958098943535,6.700028610536262,0.4159823622693823,0.5789473684210527,0.0,1.0,0.3249928473659345,0.47368421052631576,0.2886827799995027
CC=CF,0.3970117428871374,1.2952019475534842,0.1890224771475338,0.9591836734693876,0.0,0.985058714435687,1.0,0.9489795918367344,0.44446072247897417
CC1CCC(NC(N=COCCC2=NCC=CC=C2)=C2C=NC(c3cc(O)cc4ccccc34)=C(F)C2=N)N1,0.2153338995149749,6.575952428097488,0.3067349544558239,0.7068965517241379,0.0,0.0766694975748744,0.35601189297562796,0.6336206896551724,0.1182173125928591
Oc1cc(C2=CC3C4CCC(CN3C(N=COCCC3=NCC=CC=C3)=CC=N2)N4)c2ccccc2c1,0.3496158253453057,6.487940168365899,0.2919459644802326,0.6603773584905661,0.0,0.7480791267265285,0.37801495790852524,0.5754716981132076,0.25399240183267113
Oc1cc(-c2ncc3c(c2F)=NC(C2=NCC=CC=C2)COC=NC=3NCCCF)c2ccccc2c1,0.5069984020651468,6.491903606743632,0.3101170148423852,0.6822429906542056,0.0,1.0,0.377024098314092,0.6028037383177569,0.30554500657870626
Cc1cccc(CCOc2nc(N3CC4CCC(C3)N4)c3cnc(C4=CC(O)=CC5=CC=CCN54)c(F)c3n2)n1,0.4818940279015247,6.880030829917577,0.7494909371320762,0.3666666666666667,0.4989818742641523,1.0,0.27999229252060576,0.20833333333333334,0.5408551560160716
Cc1ccc2[nH]ncc2c1C=NC=CC(=NC(=NC=CF)OCCc1nccn1C)NC1CC2CCC(C1)N2,0.3014788360370701,6.696141527633248,0.2322024742804714,0.5619047619047619,0.0,0.5073941801853504,0.325964618091688,0.45238095238095233,0.18929080727445532
Cc1ccc2[nH]ncc2c1-c1nccc(N2CC3CCC(C2)N3)nc(OCCc2nccn2C)ncc1F,0.4027404067051343,6.828061135106488,0.2402490200835322,0.3095238095238095,0.0,1.0,0.29298471622337807,0.13690476190476183,0.2654421813399137
Cc1ccc2[nH]ncc2c1-c1ncc2c(N3CNCCC(N)C3)nc(OCCc3nccn3C)nc2c1F,0.3108912393762024,6.922826545359312,0.2489296051363883,0.2289156626506023,0.0,0.5544561968810119,0.269293363660172,0.036144578313252844,0.16655714102389943
Cc1ccc2[nH]ncc2c1C=NC=CC1=NC(=NC=CF)OC2CC=NC2(C)C2CC3CN1CC2N3,0.6449216487347826,6.612679370328555,0.2890911191599962,0.7372881355932204,0.0,1.0,0.34683015741786116,0.6716101694915255,0.3029465399581485
Cc1ccc2[nH]ncc2c1-c1ncc2c(c1F)N=C2N1CCCCC(N=CCOCCc2nccn2C)C1,0.2916463464535778,6.761600783099942,0.1808123200940053,0.48,0.0,0.4582317322678889,0.30959980422501454,0.3499999999999999,0.17106630729858066
OCCc1ccccc1-c1ncc2c(c1F)N=C1CCN3CCCC13COCN=C2N1CC2CCC(C1)N2,0.6502073566849335,6.6734432743717385,0.2717512265505845,0.4947368421052631,0.0,1.0,0.3316391814070654,0.3684210526315788,0.28474888891299205
FCCCCCOC1N=C(N2CC3CCC(C2)N3)C=CN=Cc2ccccc2CCO1,0.7052651846175894,5.907071023968972,0.4091813798136305,0.7523809523809524,0.0,1.0,0.523232244007757,0.6904761904761905,0.33917025832536096
OCCc1ccccc1C=NC=CC(=NC(=NC=CF)OCC1C2C=CCCN1CC2)N1CC2CCC(C1)N2,0.3032770800834714,6.4645123157353686,0.2812964071394107,0.7321428571428572,0.0,0.5163854004173568,0.38387192106615786,0.6651785714285715,0.21331039286813153
CCCNC(C)COC1=NC=C(F)c2cccc(CCO)c2C=NC=CC(N2CC3CCC(C2)N3)=N1,0.5396565277328745,6.2340652335426885,0.4378314527025642,0.6822429906542056,0.0,1.0,0.4414836916143279,0.6028037383177569,0.31843692523875344
OCCc1ccccc1Nc1ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc2c1F,0.4024889759679242,6.912238676968857,0.6257130010450906,0.240506329113924,0.2514260020901813,1.0,0.2719403307577857,0.050632911392404986,0.3952040128707771
C=C1N=C(OCc2ccccn2)N=C(N2CC3CCC(C2)N3)C1C=CN=CC(F)C=CO,0.526114357293817,6.188018726784628,0.4793196200500065,0.65625,0.0,1.0,0.4529953183038431,0.5703125,0.31911468866076864
OC=CC(c1ncc2c(N3CC4CCC(C3)N4)nc(OCc3ccccn3)nc2c1F)=c1ccc2cc1c2,0.3357363514718977,7.002429281722957,0.5458095086117801,0.4047619047619047,0.09161901722356025,0.6786817573594883,0.2493926795692607,0.2559523809523809,0.248802965906327
FC1=CN=C(OCc2ccccn2)NC(N2CC3CCC(C2)N3)N=CC2=c3ccccc3=COC=C12,0.6869706448444408,6.514327093451278,0.5204967184100316,0.6868686868686869,0.04099343682006329,1.0,0.3714182266371806,0.6085858585858586,0.32725932850776385
CCCC1CN2CC23c2cnc(-c4cc(O)cc5ccccc45)c(F)c2N=C(OCc2ccccn2)NN13,0.3726108922272143,6.808692145617956,0.3682189627822225,0.5368421052631579,0.0,0.8630544611360713,0.2978269635955111,0.42105263157894735,0.25322891652526386
C(=CC1=CC=NC23CCC(N1)C2C3)N=CC1=c2ccccc2=COC=C1,0.8553562250769944,5.745038145275682,0.1564870228540729,0.8771929824561404,0.0,1.0,0.5637404636810794,0.8464912280701755,0.35507265413972466
Cc1cccc(F)c1C=NC=C1C(N2CC3CCC(C2)N3)=NC(OCCc2nccn2C)=NC1F,0.5262452090395493,6.424169684159773,0.2276692166702172,0.5268817204301075,0.0,1.0,0.3939575789600567,0.4086021505376343,0.29922162331889307
Cn1ccnc1CCOC1=NC(=CF)C2=C(Cc3cccc(F)c3C=N2)N2CC3CCC(C2)N3N1,0.7334186298790767,6.692424049787244,0.1505262282593226,0.6601941747572815,0.0,1.0,0.3268939875531891,0.5752427184466018,0.29414093343296793
Cc1cccc(F)c1-c1ncc2c(N3CC4COC(C3)N4)nc(OCCc3nccn3C)nc2c1F,0.4387367191260912,6.774688584237211,0.2295535185748633,0.1818181818181817,0.0,1.0,0.3063278539406973,0.0,0.2612655707881395
Cc1cccc(F)c1-c1ncc2c(c1F)N=CC(OCCc1ncc[nH]1)N=C2N1CC2CCC(C1)N2,0.5698997738610019,6.670962877419125,0.3402584252020824,0.5625,0.0,1.0,0.3322592806452187,0.45312499999999994,0.28910810612904375
Cc1cccc(F)c1C=NC=CC(=NC(C=NC=CF)OCCc1nccn1N)N1CC2CCC(C1)N2,0.2905652140361062,6.54518858889342,0.2301378207550241,0.6346153846153846,0.0,0.4528260701805309,0.36370285277664505,0.5432692307692307,0.19046924612989674
FC=CC=CC=CC=C(F)c1cc2nc(OCCc3cccnc3)nc(N3CC4CCC(C3)N4)c2cn1,0.4178032022322983,6.550691832148894,0.2717604860341332,0.4606741573033708,0.0,1.0,0.36232704196277643,0.32584269662921345,0.288757543224016
FC=CNc1ncccc1CCONON=C(C=CN=CC1=CC=c2ccc(=CF)cc21)N1CC2CCC(C1)N2,0.1724176285011444,6.749198685779497,0.2380567130642274,0.7542372881355932,0.0,0.0,0.31270032855512575,0.6927966101694916,0.09717989621949973
Fc1ccc2cccc(-c3ncc4c(N5CC6CCCC5N6)nc(OCCc5cccnc5)nc4c3F)c2c1,0.3175744809071831,6.840827430198376,0.3001697229296563,0.2051282051282051,0.0,0.5878724045359154,0.2897931424504061,0.006410256410256353,0.17585362221777712
Fc1ccc2cccc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OCCc5cccnn5)nc4c3F)c2c1,0.3473951288945523,6.908873882345221,0.536987419254841,0.2207792207792207,0.0739748385096819,0.7369756444727615,0.2727815294136948,0.025974025974025844,0.2439362972563176
Fc1c(-c2cccc3ccccc23)ncc2c(N3CC4CCC(C3)N4)nc(OCCc3cccnc3)nc12,0.349579860480084,6.790423039448736,0.2619879322000541,0.1408450704225352,0.0,0.7478993024004199,0.3023942401378159,0.0,0.21005870850764716
COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cccc4cccc(C)c34)c(F)c2n1,0.5256144158138314,6.389336024303246,0.3831508050493473,0.0,0.0,1.0,0.40266599392418856,0.0,0.28053319878483773
FC1=CN=CC=C(N2CC3CCC(C2)N3)N=C2OCN=C12,0.7827176902277319,5.516599044803124,0.4226960748470734,0.7647058823529411,0.0,1.0,0.620850238799219,0.7058823529411764,0.3594641654069026
COc1nc(N2CCCCC(N)C2)c2cnc(-c3cccc4cccc(C)c34)c(F)c2n1,0.5101146914664191,6.223678514758774,0.2224198451518623,0.2835820895522388,0.0,1.0,0.44408037131030653,0.10447761194029848,0.2940399548590763
COc1nc(N2CC3CCC(C2)N3)c2cnc(C=CC=CC3=CC=CC(C)O3)c(F)c2n1,0.7204584747496795,6.268142528759145,0.6915887599315105,0.525,0.38317751986302095,1.0,0.43296436781021375,0.40625,0.5176530094867043
CN1CCC[C@H]1COC=NC1(C2C=NC(c3cccc4c3CCC4O)=C(F)C2=N)CCCCC(N)C1,0.3123831287239343,6.358064628783084,0.1796022687301621,0.6168224299065421,0.0,0.5619156436196715,0.410483842804229,0.5210280373831776,0.220531299153939
CN1CCC2C(=CN3CC4CCC(C3)N4C3C=NC(c4cccc5c4CCC5O)=C(F)C3=N)OC[C@H]21,0.6797871840548106,6.553501171423618,0.1611559520091368,0.7207207207207207,0.0,1.0,0.36162470714409545,0.6509009009009009,0.3048699864738642
CN1CCC[C@H]1COc1nc(N2C#CCCC(N)C2)c2cnc(-c3cccc4c3CCC4O)c(F)c2n1,0.5134688073377879,6.627482504919607,0.3401841031138497,0.2988505747126436,0.0,1.0,0.3431293737700982,0.12356321839080447,0.2748040356735599
CN1CCC[C@H]1COc1nc(N2CC3[CH]CC(C2)N3)c2cnc(-c3cccc4c3CCC4O)c(F)c2n1,0.5496963730268002,6.757932163569728,0.3593344026215864,0.15,0.0,1.0,0.31051695910756805,0.0,0.26210339182151365
CN1CCC[C@H]1Oc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cccc4c3CCC4O)c(F)c2n1,0.5769096621101607,6.723847894486474,0.3463810858527113,0.2051282051282051,0.0,1.0,0.3190380263783814,0.006410256410256353,0.26412811809618914
Cn1ccnc1CC1N=c2c(F)c(-c3cccc4ccccc34)ncc2=C(N2CC3CCC(C2)N3)N=CO1,0.4575193723798372,6.759858178698457,0.2545181427170374,0.4482758620689655,0.0,1.0,0.3100354553253857,0.31034482758620685,0.27752433244438746
